@relation cleaned_data

@attribute price numeric
@attribute retail_price numeric
@attribute units_sold numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute rating_five_count numeric
@attribute rating_four_count numeric
@attribute rating_three_count numeric
@attribute rating_two_count numeric
@attribute rating_one_count numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_size_id numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating_count numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute pink numeric
@attribute green numeric
@attribute black numeric
@attribute yellow numeric
@attribute brown numeric
@attribute grey numeric
@attribute red numeric
@attribute beige numeric
@attribute orange numeric
@attribute gray numeric
@attribute white numeric
@attribute blue numeric
@attribute purple numeric
@attribute multicolor numeric

@data
17.6,50,100,0,3.93,46,22,12,4,3,5,0,0,0,0,1,18,5,0,32,50,19632,4.310666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.5,5,1000,1,4.1,166,95,28,21,9,13,1,0,1,0,2,1,2,0,42,50,13909,4.356819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,7,1000,0,4.22,124,75,25,8,8,8,0,0,0,0,2,50,3,0,43,50,3950,4.057468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.926,3,100,1,2.67,12,1,4,2,0,5,0,0,0,0,2,1,1,0,30,50,66644,4.137582,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.8,7,20000,0,3.9,3700,1783,730,566,258,363,0,0,0,0,1,2,2,0,18,50,9492,4.130004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.6,34,5000,1,4.28,1612,976,328,162,70,76,1,0,1,0,3,9,5,0,39,50,228676,4.230903,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.5,6,20000,0,3.6,3552,1437,632,610,358,515,0,0,0,0,2,11,2,0,41,50,12913,3.981337,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.2,2,100,1,4.15,34,17,8,7,1,1,0,0,0,0,8,50,1,0,48,50,620,4.220968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.059,53,100,1,4.36,11,6,3,2,0,0,1,0,0,1,8,1,1,0,27,50,277,3.855596,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,26,1000,1,4.19,54,35,7,4,3,5,1,0,1,0,2,50,3,0,43,50,65189,4.04964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.1,10,5000,0,3.64,829,343,157,139,68,122,0,0,0,0,2,50,3,0,24,50,10474,3.908535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14.3,11,1000,1,3.5,64,28,7,9,9,11,0,0,0,0,2,10,3,0,30,50,12919,4.02446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.3,30,20000,0,2.93,3421,863,469,621,510,958,0,0,0,0,3,50,3,0,45,50,200089,4.096667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.4,26,100,0,3.61,72,31,14,8,6,13,0,0,0,0,1,2,3,0,39,50,7385,4.087339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.103,9,5000,0,4.14,856,475,171,112,49,49,0,0,0,0,2,50,1,0,44,50,2293,4.145661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.8,7,1000,0,3.76,843,392,144,134,62,111,1,1,0,0,4,50,3,0,37,50,25752,4.256873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,43,100,0,3.57,14,5,4,2,0,3,0,0,0,0,1,1,3,0,36,50,295,3.989831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.9,57,1000,0,3.63,146,61,32,15,14,24,0,0,0,0,2,50,3,0,71,50,14442,4.143055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.281,13,1000,1,4.23,317,194,59,29,13,22,1,0,1,0,2,50,1,0,38,50,3709,4.242653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.4,50,100,1,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,2,8,3,0,43,50,22711,3.872044,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.1,13,100,1,3.8,5,2,2,0,0,1,0,0,0,0,5,10,2,0,41,50,23832,4.020435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.446,5,1000,0,3.73,150,71,23,23,11,22,0,0,0,0,1,6,1,0,30,50,9308,3.993017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,17,100,1,2.75,8,2,0,3,0,3,0,0,0,0,2,50,3,0,40,50,47981,4.025364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.2,11,100,0,4.09,11,7,1,1,1,1,0,0,0,0,3,50,3,0,84,50,1770,3.933898,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.259,5,5000,0,3.61,437,183,80,63,42,69,0,0,0,0,3,50,2,0,39,50,2114,4.227531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,118,10000,0,3.85,2519,1158,545,370,181,265,0,0,0,0,2,50,2,0,43,50,23485,4.024697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.7,7,10,0,3.36,11,4,1,3,1,2,0,0,0,0,3,1,2,0,38,50,4485,3.810479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.148,25,1000,1,3.69,127,53,25,21,12,16,0,0,0,0,6,50,1,0,43,50,45372,4.057811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.4,51,1000,0,3.73,445,186,99,63,46,51,0,0,0,0,2,50,3,0,43,50,4622,4.014063,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1,11,1000,1,3.8,5,3,0,1,0,1,0,0,0,0,8,37,1,0,41,50,8197,3.858119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.9,8,100,1,3.18,72,17,19,12,8,16,0,0,0,0,8,10,3,0,26,50,288,3.729167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.992,9,1,0,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,1,1,1,0,33,50,378,3.597884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.6,6,10000,0,4.29,2808,1789,459,300,110,150,3,1,1,1,2,50,7,1,39,50,33675,4.31415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.5,101,1000,0,3.91,646,334,106,94,41,71,1,1,0,0,4,22,4,0,40,50,29044,4.160274,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.226,6,100,0,3.08,13,3,3,3,0,4,0,0,0,0,2,50,2,0,35,50,2782,4.069015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.2,2,100,1,2.57,7,1,1,2,0,3,0,0,0,0,2,5,1,0,30,50,12919,4.02446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.5,13,5000,0,3.51,1257,498,220,197,108,234,0,0,0,0,2,10,4,0,42,50,19184,4.471018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.915,3,100,0,4.58,33,26,4,0,2,1,1,0,1,0,8,50,1,0,14,50,900,3.987778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.9,9,1000,0,3.37,238,86,40,37,26,49,0,0,0,0,1,13,3,0,41,50,28694,3.893845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.4,89,5000,1,3.43,647,227,134,98,64,124,0,0,0,0,2,9,3,0,40,50,5985,4.231746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,7,10000,0,3.66,864,366,168,129,76,125,0,0,0,0,2,50,3,0,24,50,4295,3.849593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.9,8,5000,1,4.41,1153,735,250,107,23,38,1,0,1,0,3,20,3,0,36,50,55499,4.138885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.7,6,100,0,3.72,47,19,12,6,4,6,0,0,0,0,1,50,2,0,22,50,17655,4.127839,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.8,8,10000,1,3.98,1612,777,367,241,112,115,0,0,0,0,2,50,3,0,42,50,35262,3.939482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.2,72,1000,0,3.93,566,284,107,78,43,54,0,0,0,0,2,50,3,0,38,50,44840,4.337467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13.2,14,10,0,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,2,50,3,0,22,50,52,3.884615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.5,5,1000,1,2.98,102,33,13,10,11,35,0,0,0,0,1,2,2,0,20,50,10320,3.904942,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,8,5000,0,4.03,827,445,159,103,45,75,0,0,0,0,2,50,3,0,42,50,124563,4.193589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.1,14,20000,1,3.76,8029,3689,1502,1160,592,1086,0,0,0,0,2,19,2,0,43,50,17760,4.137106,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.545,6,100,1,3.21,48,14,13,4,3,14,0,0,0,0,8,2,2,0,26,50,2363,3.853576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.1,10,100,1,4,29,17,2,6,1,3,0,0,0,0,2,50,2,0,39,50,24564,3.92888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.6,8,100,1,3.31,13,3,4,3,0,3,0,0,0,0,1,2,2,0,40,50,3515,3.983784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.4,97,100,0,4.23,44,20,16,7,0,1,0,0,0,0,2,3,4,0,36,50,878,4.210706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.314,59,1000,0,3.99,71,41,7,10,7,6,0,0,0,0,1,3,1,0,43,50,3161,4.181588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.5,25,1000,0,3.64,44,15,11,11,1,6,0,0,0,0,8,50,2,0,43,50,13979,3.870735,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.8,7,100,0,4.39,23,15,4,3,0,1,0,0,0,0,1,4,2,0,20,50,107,3.897196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.7,33,50,0,3,2,0,1,0,1,0,0,0,0,0,2,50,2,0,41,50,25222,4.001546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.6,20,100,0,3.08,13,4,2,2,1,4,0,0,0,0,2,50,2,0,43,50,2776,3.931196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.4,12,1000,1,4.04,475,276,64,62,25,48,0,0,0,0,2,50,4,0,43,50,10264,4.00721,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.7,50,5000,0,4.02,1046,545,200,161,59,81,0,0,0,0,2,50,2,0,43,50,36361,3.96752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.303,5,100,0,3.86,7,5,0,0,0,2,0,0,0,0,3,50,2,0,42,50,885,4.155932,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.215,9,5000,0,4.23,1002,590,195,124,41,52,0,0,0,0,4,50,2,0,20,50,5534,4.088905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.6,13,20000,1,3.85,1124,572,183,153,62,154,0,0,0,0,2,50,2,0,40,50,15076,4.084969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,10,20000,1,3.7,2682,1194,480,401,223,384,0,0,0,0,4,50,3,0,35,50,12974,3.965701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.6,7,1000,0,3.67,258,108,58,34,16,42,0,0,0,0,1,3,2,0,40,50,2685,3.950093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.5,10,100,0,4.08,12,7,2,1,1,1,0,0,0,0,8,1,2,0,40,50,4150,4.252289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.2,11,100,0,3.6,30,14,3,5,3,5,0,0,0,0,3,50,3,0,38,50,105015,3.789601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.1,10,100,1,3.08,39,11,8,3,7,10,0,0,0,0,1,3,2,0,47,50,103,3.68932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,11,20000,1,3.8,2066,932,422,317,151,244,0,0,0,0,3,25,3,0,49,50,55670,4.121484,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.7,49,1000,0,3.99,194,98,41,25,15,15,0,0,0,0,2,50,2,0,40,50,2946,4.316022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,65,5000,0,4.14,1366,752,300,156,76,82,0,0,0,0,4,50,2,0,93,50,20824,4.063725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.1,11,1000,1,4.22,223,136,43,20,6,18,1,0,1,0,1,5,3,0,35,50,667,3.766117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6.6,76,1000,0,3.61,613,234,125,121,47,86,0,0,0,0,2,50,2,0,41,50,37956,4.030377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.1,106,20000,1,3.92,10150,4974,2091,1409,655,1021,1,0,0,1,2,12,3,0,45,50,25093,4.068665,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,59,20000,1,4.03,5929,3030,1257,884,326,432,0,0,0,0,2,15,3,0,42,50,15006,4.083567,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.7,22,10,0,3.5,4,1,1,1,1,0,0,0,0,0,1,3,2,0,37,50,1531,3.760287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.4,126,100,1,4.09,150,76,37,19,10,8,0,0,0,0,2,50,4,0,40,50,14291,4.184732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,7,100000,1,3.76,11062,4663,2418,1868,842,1271,0,0,0,0,3,10,2,0,38,50,108048,4.052504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.1,10,100,1,3.8,10,5,1,2,1,1,0,0,0,0,1,10,2,0,26,50,247,3.94332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.358,26,10000,0,3.84,1426,659,287,219,112,149,0,0,0,0,2,50,2,0,37,50,3549,3.982249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,7,10000,1,3.66,1467,624,262,246,122,213,0,0,0,0,8,50,3,0,41,50,8563,3.897115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,1000,0,3.97,200,102,35,35,11,17,0,0,0,0,2,50,3,0,14,50,5175,3.870918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.512,9,100,1,3.71,17,7,3,4,1,2,0,0,0,0,1,18,1,0,43,50,5106,4.212887,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.8,25,100,1,4,55,30,9,7,4,5,0,0,0,0,2,50,2,0,43,50,2199,4.106867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.7,9,1000,0,3.75,219,101,36,38,15,29,0,0,0,0,2,2,2,0,44,50,30643,4.152727,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.6,6,20000,0,3.96,4082,2138,667,637,255,385,0,0,0,0,2,50,2,0,40,50,45964,3.998651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,11,5000,1,3.59,1329,515,265,238,115,196,0,0,0,0,3,50,2,0,44,50,246312,4.203725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.9,10,100,1,3.84,51,27,6,8,3,7,0,0,0,0,8,2,3,0,39,50,1078,3.651206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.7,34,100,1,4.52,106,77,16,7,3,3,1,0,1,0,1,50,2,0,35,50,1269,4.150512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.981,3,20000,0,4.03,7022,3502,1523,1145,416,436,0,0,0,0,2,50,1,0,38,50,151249,4.049157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.1,10,20000,1,3.63,2633,1097,482,430,227,397,0,0,0,0,2,50,2,0,35,50,12441,3.924685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.8,22,1000,0,3.74,638,266,135,119,41,77,0,0,0,0,2,50,2,0,44,50,9034,4.191167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,7,5000,0,3.39,1248,440,207,233,139,229,0,0,0,0,3,50,3,0,43,50,14194,4.041215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,11,100,0,2.81,21,5,2,4,4,6,0,0,0,0,2,50,2,0,17,50,31,3.580645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,13,100,0,3.87,46,22,9,8,1,6,0,0,0,0,2,50,2,0,41,50,27964,3.948613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.8,7,1000,0,4.37,578,367,122,50,15,24,0,0,0,0,1,50,3,0,31,50,17816,4.179445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.8,7,1000,0,3.42,373,144,57,60,35,77,0,0,0,0,2,50,2,0,63,50,1322,3.965204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.1,10,100,1,3.32,28,11,3,3,6,5,0,0,0,0,2,50,2,0,18,50,1151,4.324935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.8,92,100,0,3.56,16,6,5,0,2,3,0,0,0,0,2,50,2,0,55,50,7076,3.968061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.1,10,10000,0,4.16,1780,975,406,210,94,95,1,1,0,0,2,5,2,0,72,50,19436,4.109024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,1000,1,2.98,108,36,9,17,9,37,0,0,0,0,2,20,2,0,36,50,942,3.475584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.2,85,1000,1,4.15,153,87,30,19,6,11,0,0,0,0,2,50,3,0,40,50,15551,4.233683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,17,5000,1,3.85,817,384,160,125,59,89,0,0,0,0,8,1,2,0,41,50,50864,4.079644,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.6,6,10000,0,4.34,1669,1032,341,185,57,54,0,0,0,0,2,50,2,0,49,50,2736,4.32383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.6,6,20000,1,3.97,2564,1281,538,365,147,233,0,0,0,0,4,50,2,0,35,50,12974,3.965701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.1,10,10000,1,3.76,1546,662,328,252,129,175,0,0,0,0,4,27,3,0,36,50,55499,4.138885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.5,5,100,0,3.75,20,9,3,3,4,1,0,0,0,0,2,50,2,0,50,50,3053,3.8585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.323,24,100,0,3.54,57,24,10,5,9,9,0,0,0,0,1,2,1,0,28,50,2399,4.213422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.8,9,5000,1,4.07,775,411,158,102,56,48,0,0,0,0,2,50,2,0,43,50,42919,4.105967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.1,26,100,0,4.25,12,8,2,0,1,1,0,0,0,0,8,50,2,0,70,50,874,4.05492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.8,8,1000,0,4.18,668,385,126,85,33,39,0,0,0,0,1,48,2,0,15,50,5226,4.005741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5.39,8,1000,1,3.83,99,43,18,23,8,7,0,0,0,0,8,1,1,0,41,50,17752,3.899673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.7,6,100,1,3.67,18,7,3,5,1,2,0,0,0,0,3,44,2,0,23,50,12309,4.04517,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.6,6,5000,0,4.27,901,528,197,105,32,39,1,0,1,0,1,50,2,0,31,50,9486,4.176998,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.115,4,50,0,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,1,9,1,0,36,50,268,3.891791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,13,5000,1,3.75,1017,431,207,185,78,116,0,0,0,0,8,50,3,0,36,50,2359,4.058499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,10,100,0,2.71,7,1,1,2,1,2,0,0,0,0,1,4,3,0,20,50,224,3.892857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.4,104,100,1,3.44,71,20,17,19,4,11,0,0,0,0,2,50,4,0,31,50,151,3.761589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.257,15,100,1,4.53,43,32,6,3,0,2,1,1,0,0,8,5,1,0,67,50,4501,4.232171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.259,10,1000,0,3.74,76,30,17,15,7,7,0,0,0,0,1,3,2,0,20,50,161,4.074534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.6,22,1000,1,4.45,47,32,8,4,2,1,0,0,0,0,2,1,2,0,41,50,15812,3.855173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.4,12,5000,1,3.75,1892,780,431,317,147,217,0,0,0,0,3,48,3,0,37,50,16447,4.030461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.8,7,100,0,3.83,6,3,1,1,0,1,0,0,0,0,1,5,2,0,23,50,211,3.545024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.368,25,1000,0,4,16,8,1,6,1,0,0,0,0,0,1,4,1,0,41,50,130598,3.946791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.8,7,50,0,3.88,8,5,1,0,0,2,0,0,0,0,1,1,2,0,25,50,334,3.736527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.8,38,1000,0,4.14,196,113,35,25,8,15,0,0,0,0,3,50,3,0,39,50,6275,4.383108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.501,5,1000,0,3.38,414,156,58,72,45,83,0,0,0,0,2,50,2,0,36,50,12134,3.866903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,38,5000,0,4.11,377,236,46,33,23,39,0,0,0,0,1,2,2,0,28,50,602,4.171096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.8,30,100,0,3.47,34,13,7,4,3,7,0,0,0,0,3,50,3,0,35,50,11030,3.952584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16.5,13,20000,0,4.34,3845,2458,726,355,134,172,1,0,1,0,3,50,4,0,10,50,18910,4.387414,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.3,11,100,0,3.75,4,1,1,2,0,0,0,0,0,0,1,35,3,0,43,50,18029,4.100616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,10,100,0,4.25,20,12,4,2,1,1,0,0,0,0,8,50,3,0,33,50,360,4.230556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.9,8,1000,1,3.67,108,43,20,24,8,13,0,0,0,0,5,1,3,0,35,50,12441,3.924685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.213,4,10000,0,3.64,1773,768,309,275,140,281,0,0,0,0,1,50,1,0,48,50,32168,3.884544,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.08,3,100,1,3.17,6,1,1,3,0,1,0,0,0,0,1,10,1,0,44,50,4595,4.258107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.8,25,10000,0,3.65,2324,1009,401,358,212,344,0,0,0,0,2,50,3,0,39,50,30292,4.227585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.8,7,100,0,3.43,23,9,4,2,4,4,0,0,0,0,2,50,2,0,43,50,24132,4.130946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,7,5000,1,3.99,219,117,42,23,15,22,0,0,0,0,3,17,3,0,23,50,12309,4.04517,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.1,10,5000,0,3.34,1897,669,302,328,196,402,0,0,0,0,1,3,3,0,30,50,5660,3.958304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,140,1000,0,4.09,538,299,105,63,25,46,0,0,0,0,1,44,2,0,18,50,2464,4.03125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.237,6,1000,0,3.51,245,87,51,45,23,39,0,0,0,0,2,50,2,0,43,50,6246,4.027698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.457,5,20000,1,3.98,4137,2090,852,576,278,341,0,0,0,0,1,5,1,0,18,50,4646,4.118812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.8,30,1000,1,3.09,65,21,6,12,10,16,0,0,0,0,8,1,3,0,40,50,2867,4.079874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.9,8,10000,1,3.84,1982,938,384,292,136,232,0,0,0,0,3,50,3,0,30,50,66644,4.137582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,10,1000,0,3.97,212,109,42,28,11,22,0,0,0,0,1,50,3,0,21,50,543,3.93186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.101,2,10000,0,4.05,697,385,125,81,48,58,0,0,0,0,1,2,1,0,22,50,2399,4.105461,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.9,50,20000,0,4.17,2440,1415,448,305,116,156,0,0,0,0,3,50,3,0,41,50,15106,4.007149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.848,2,1000,1,3.95,238,129,42,27,7,33,0,0,0,0,8,1,1,0,23,50,12309,4.04517,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.1,26,1000,0,3.38,72,27,11,11,8,15,0,0,0,0,2,2,2,0,51,50,4516,4.231842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.8,7,20000,1,3.61,5641,2245,1059,999,562,776,0,0,0,0,8,50,2,0,38,50,70773,4.03832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.1,10,20000,1,4.07,3070,1635,642,392,177,224,0,0,0,0,4,50,2,0,35,50,12974,3.965701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.5,5,100,0,3.06,65,18,10,13,6,18,0,0,0,0,1,50,1,0,13,50,2248,4.150356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.413,5,10000,1,4.22,2055,1162,488,212,83,110,0,0,0,0,2,1,1,0,35,50,126370,4.146957,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.6,6,100,0,3.4,5,2,0,2,0,1,0,0,0,0,1,50,2,0,14,50,112,3.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.1,85,1000,1,4.08,454,231,118,49,21,35,0,0,0,0,2,50,3,0,40,50,895,4.334078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.8,33,50,1,5,0,442.26,179.6,134.55,63.71,95.74,0,0,0,0,2,50,2,0,41,50,9395,4.110059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.6,6,5000,0,4.07,844,440,187,114,44,59,0,0,0,0,1,50,2,0,24,50,10474,3.908535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.1,70,10,0,2,2,0,0,0,2,0,0,0,0,0,2,1,2,0,62,50,528,3.873106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
