"price","retail_price","units_sold","uses_ad_boosts","rating","rating_count","rating_five_count","rating_four_count","rating_three_count","rating_two_count","rating_one_count","badges_count","badge_local_product","badge_product_quality","badge_fast_shipping","product_variation_size_id","product_variation_inventory","shipping_option_price","shipping_is_express","countries_shipped_to","inventory_total","merchant_rating_count","merchant_rating","merchant_has_profile_picture","pink","green","black","yellow","brown","grey","red","beige","orange","gray","white","blue","purple","multicolor"
"6.6000000000000005","7","50","1","4","4","2","1","0","1","0","0","0","0","0","2","50","2","0","45","50","139788","4.166509285489456","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6.6000000000000005","6","100","1","5","2","2","0","0","0","0","0","0","0","0","1","1","2","0","27","50","28","4.035714285714286","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9.9","51","5000","0","4.11","283","173","46","18","15","31","0","0","0","0","2","50","3","0","43","50","80093","4.006692220293909","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"7.700000000000001","6","1000","0","4.12","442","220","111","72","23","16","0","0","0","0","2","50","2","0","47","50","1369","4.06135865595325","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8.8","7","20000","0","3.39","2877","1046","453","522","289","567","0","0","0","0","2","50","2","0","47","50","402743","4.156715324661136","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6.6000000000000005","6","20000","1","3.99","1600","809","322","238","100","131","0","0","0","0","4","50","2","0","33","50","16013","4.108849060138637","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5.5","5","1000","1","3.68","155","67","26","26","18","18","0","0","0","0","2","50","2","0","45","50","10600","3.8675471698113206","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9.9","8","1000","0","3.58","81","29","20","13","7","12","0","0","0","0","2","50","3","0","43","50","13814","3.8568843202548138","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"8.8","21","100","0","4.06","36","20","6","5","2","3","1","0","1","0","3","50","2","0","48","50","5781","4.274865940148763","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"13.200000000000001","11","50","0","4.24","17","9","6","0","1","1","0","0","0","0","8","50","3","0","36","50","2647","3.8398186626369473","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8.8","17","1000","0","3.96","288","133","75","39","18","23","0","0","0","0","3","50","3","0","32","50","892","3.901345291479821","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6.215000000000001","6","1000","1","4.37","217","137","42","24","9","5","1","0","1","0","8","10","2","0","38","50","44837","4.065905390637197","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
